document_id,filename,table_name,field_name,target_table,target_field,relationship_type,evidence,page
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,16
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxRLCtr (clustered) IdxCode, SecCode, Date_ IdxRlCtr_Date Date_, IdxCode, SecCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",17
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,17
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxRlMkt (clustered) IdxCode, Date_ IdxRlMkt_Date Date_, IdxCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",17
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,LSEG,,,cross_reference,"LSEG Quantitative Analytics Database Schema for Index Data 18 CORPORATE Indexes Index Fields IdxRpCmp_IdxCode IdxCode, SecCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",18
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,18
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxRpCtr (clustered) IdxCode, SecCode, Date_ IdxRpCtr_Date Date_, IdxCode, SecCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",18
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,18
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxRpMkt (clustered) IdxCode, Date_ IdxRpMkt_Date Date_, IdxCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",18
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,other,,cross_reference,"Update Cycle: As necessary Adjusted: No Indexes Index Fields pkey_IdxRuReconClsCode (Clustered) Code, StartDate Field Type Nullable Description Code int N Code is cross-referenced from other Russell tables.",19
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxRuReconLegCmp (Clustered) IdxCode, Date_, SecCode IdxRuReconLegCmp_1 IdxCode, SecCode , Date_ IdxRuReconLegCmp_2 Date_, SecCode, IdxCode IdxRuReconLegCmp_3 Date_, IdxCode, SecCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",20
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,20
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,21
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: As necessary Adjusted: No Indexes Index Fields pkey_IdxRuReconMem (Clustered) IdxCode, Date_, SecCode IdxRuReconMem_1 IdxCode, SecCode , Date_, IdxRuReconMem_2 Date_, SecCode, IdxCode IdxRuReconMem_3 Date_, IdxCode, SecCode Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",21
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,21
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: As necessary Adjusted: No Indexes Index Fields pkey_IdxRuReconMvmt (Clustered) IdxCode, Date_, SecCode IdxRuReconMvmt_1 IdxCode, SecCode , Date_ IdxRuReconMvmt_2 Date_, SecCode, IdxCode IdxRuReconMvmt_3 Date_, IdxCode, SecCode Field Type Nullable Description IdxCode int N IdxCode cross-references idxinfo.",22
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,22
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,LSEG,,,cross_reference,LSEG Quantitative Analytics Database Schema for Index Data 23 CORPORATE Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.,23
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,23
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 2.,23
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,IdxInfo,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_Idxdiv (clustered) Code, Item, Date_ Field Type Nullable Description Code int N Code cross-references with IdxInfo where idxdiv.Code = idxinfo.Code.",24
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxSpCmp (clustered) IdxCode, Date_, SecCode IdxSpCmp_Date Date_, IdxCode, SecCode IdxSpCmp_IdxCode IdxCode, SecCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",24
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 1.,24
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSpCmp,Industry,PrcCode2,,cross_reference,Industry smallint Y Industry cross-references with PrcCode2 where PrcCode2.Type_ = 8 and PrcCode2.Code = Industry.,24
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSpCmp,Sector1,PrcCode2,,cross_reference,"Sector1 cross-references with PrcCode2 where PrcCode2.Type_ in (9,12) and PrcCode2.Code = Sector1.",24
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSpCmp,Sector2,PrcCode2,,cross_reference,Sector2 cross-references with PrcCode2 where PrcCode2.Type_ = 9 and PrcCode2.Code = Sector2.,25
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxSpCtr (clustered) IdxCode, SecCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",25
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 1.,25
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: N/A Indexes Index Fields pkey_IdxSpDet (clustered) IdxCode, Date_, SecCode IdxSpDet_IdxCode IdxCode, SecCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",25
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 1.,25
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: N/A Indexes Index Fields pkey_IdxSpGic (clustered) IdxCode, Date_, GicCode IdxSpGic_IdxCode IdxCode, GicCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",26
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSpGic,GicCode,PrcCode2,,cross_reference,GicCode int N GicCode cross-references with PrcCode2 where GicCode = PrcCode2.Code and PrcCode2.Type_ = 12.,26
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Does not update Adjusted: N/A Indexes Index Fields pkey_IdxSpGrp (clustered) IdxCode, Date_, Group IdxSpGrp_IdxCode IdxCode, Group_, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",26
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,Classification,Group_,PrcCode2,,cross_reference,Group_ smallint N Group_ cross-references with PrcCode2 where PrcCode2.Type_ = 8 and PrcCode.Code = Group_.,27
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxSPMkt (clustered) IdxCode, Date_ IdxSPMkt_Date Date_, IdxCode Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",27
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Update,,,cross_reference,"Update Cycle: Daily Adjusted: No Indexes Index Fields pkey_IdxSpOth (clustered) IdxCode, Date_, SecCode IdxSpOth_IdxCode IdxCode, SecCode, Date_ Field Type Nullable Description IdxCode int N IdxCode cross-references IdxInfo.",27
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,prc,,cross_reference,Cross-reference SecCode with prc.IdxSec where SecCode = prc.IdxSec.Code and prc.IdxSec.Vendor = 1.,28
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSpOth,GicCode,PrcCode2,,cross_reference,GicCode int Y GicCode cross-references with PrcCode2 where GicCode = PrcCode2.Code and PrcCode2.Type_ = 12.,28
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMICtyRegMap,RegCode,IdxBMIDesc,,cross_reference,RegCode cross-references with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 14.,29
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMICtyRegMap,CtryCode,IdxBMIDesc,,cross_reference,CtryCode cross-references with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 4.,30
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMIFxRate,CurrCode,IdxBMICode,,cross_reference,CurrCode cross-references with IdxBMICode.Code where IdxBMICode.Type_ = 2.,30
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference IdxBMICode.Desc with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 3.,30
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,This,IdxBMICode,,cross_reference,This field cross-references with IdxBMICode.Code where Type_ = 2.,33
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference IdxBMICode.Desc with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 3.,33
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMIMap,ReturnCode,IdxBMICode,,cross_reference,ReturnCode may be: – 1 = P- = Primary Index (Price Return Index) – 2 = N- = Net Total Return – 3 = T- = Gross Total Return – 4 = PH = Hedged Index (Price Return Hedged) – 5 = NH = Hedged Net Total Return – 6 = TH = Hedged Gross Total Return – 7 = D- = Dividend Return This field cross-references with IdxBMICode.Code where Type_ = 5.,33
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMIMap,ReturnCode,IdxBMICode,,cross_reference,ReturnCode may be: – 1 = P- = Primary Index (Price Return Index) – 2 = N- = Net Total Return – 3 = T- = Gross Total Return – 4 = PH = Hedged Index (Price Return Hedged) – 5 = NH = Hedged Net Total Return – 6 = TH = Hedged Gross Total Return – 7 = D- = Dividend Return This field cross-references with IdxBMICode.Code where Type_ = 5.,33
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMISecDaily,CurrCode,IdxBMICode,,cross_reference,CurrCode cross-references with IdxBMICode.Code where IdxBMICode.Type_ = 2.,36
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference IdxBMICode.Desc with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 3.,36
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxBMISecFlags,PropertyCode,IdxBMIDesc,,cross_reference,PropertyCode cross-references with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 1.,37
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference CapRngCode with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 15.,37
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,CtryCode,IdxBMIDesc,,cross_reference,CtryCode cross-references with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 4.,37
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference GICCode with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 2.,37
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,CtryCode,IdxBMIDesc,,cross_reference,CtryCode cross-references with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 4.,38
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxBMIDesc,,cross_reference,Cross-reference GICCode with IdxBMIDesc.Code where IdxBMIDesc.Type_ = 2.,38
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,41
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSPGInfo,ReturnCode,IdxSPGCode,,cross_reference,ReturnCode cross-references with IdxSPGCode.Code where Type_ = 4.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference GICCode with IdxSPGDesc.Code where Type_ = 2.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference ISOCurrCode with IdxSPGDesc.Code where Type_ = 3.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSPGInfo,ReturnCode,IdxSPGCode,,cross_reference,ReturnCode cross-references with IdxSPGCode.Code where Type_ = 4.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxCode,,cross_reference,"Cross-reference ParentCode with IdxCode, above.",42
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxPkgCode with IdxSPGCode.Code where Type_ = 5.,43
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSPGInfo,HdlnCode,,,cross_reference,"HdlnCode cross-references IdxCode, above, for the headline index.",43
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,IdxSPGRtn,ReturnCode,IdxSPGCode,,cross_reference,ReturnCode cross-references with IdxSPGCode.Code where Type_ = 4.,43
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,43
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference GICCode with IdxSPGDesc.Code where Type_ = 2.,44
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,44
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference ISOCurrCode with IdxSPGDesc.Code where Type_ = 3.,44
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference ISOCurrCode with IdxSPGDesc.Code where Type_ = 3.,45
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,45
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference GICCode with IdxSPGDesc.Code where Type_ = 2.,46
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference ISOCurrCode with IdxSPGDesc.Code where Type_ = 3.,46
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGCode,,cross_reference,Cross-reference IdxFamCode with IdxSPGCode.Code where Type_ = 3.,46
qa_database_schema_index_data_v1_0_5_2022_04_13,QA Database Schema - Index Data v1.0.5 (2022-04-13).pdf,,Cross,IdxSPGDesc,,cross_reference,Cross-reference ISOCurrCode with IdxSPGDesc.Code where Type_ = 3.,47
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,Cross-reference OrgCovCode with CLMCode.Code where Type_ = 9.,7
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,"Cross-reference OrgCovCode with CLMCode.Code where Type_ = 10."" OrgClmCode tinyint Yes An organization may have one or more of below values. – CD – indicates if the organization has climate data. – CDP – indicates if the organization has CDP (third-party) data. – EstScope – indicates if the organization has scope estimations data like scope 1 estimations, scope 2 estimations or scope 3 estimations.",7
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,"Cross-reference CLMCode with CLMCode.Code where Type_ = 11."" CLMItem: Climate Metrics An itemized table for all the climate metrics.",7
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,Cross-reference DataTypeCode with CLMCode.Code where Type_ = 2.,8
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,Cross-reference TableCode with CLMCode.Code where Type_ = 3.,8
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,Cross-reference HeirarchyCode with CLMCode.Code where Type_ = 4.,8
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMCode,,cross_reference,Cross-reference ScaleCode with CLMCode.Code where Type_ = 7.,10
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Corresponding,CLMCode,,cross_reference,Corresponding type code is in the CLMCode table.Cross-reference UnitCode with CLMCode.Code where Type_ = 8.,10
qa_database_schema_lseg_climate_v1_1_2025_07_08,QA Database Schema - LSEG Climate v1.1 (2025-07-08).pdf,,Cross,CLMDesc,,cross_reference,Cross-reference Lang Code with CLMDesc.Code where Type_ = 4 CommentLangCode varchar(35) Yes BCP-47 language code used for the climate source comment.,11
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference OrgCovCode with ESG2Code.Code where Type_ = 9.,5
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference OrgCovCode with ESG2Code.Code where Type_ = 10.,5
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference DataTypeCode with ESG2Code.Code where Type_ = 2.,5
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference TableCode with ESG2Code.Code where Type_ = 3.,5
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,HeirarchyCode,ESG2Code,,cross_reference,HeirarchyCode can take one of the following values: 1: Data Point 2: Indicator 3: Category Score 4: Score Cross-reference HeirarchyCode with ESG2Code.Code where Type_ = 4.,6
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item FY int No The particular fiscal year for which the data is defined.,6
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item FY int No The particular fiscal year for which the data is defined.,7
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,7
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,8
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,8
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,9
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,9
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,10
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,10
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Item,,cross_reference,Cross-reference Item with ESG2Item.Item.,11
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference ScaleCode with ESG2Code.Code where Type_ = 7.,11
qa_database_schema_lseg_esg_v1_1_2025_07_28,QA Database Schema - LSEG ESG v1.1 (2025-07-28).pdf,,Cross,ESG2Code,,cross_reference,Cross-reference UnitCode with ESG2Code.Code where Type_ = 8.,11
